record_id,institution_name,institution_id,subject_name,subject_id,restriction_type,start_date,end_date,prohibited_transactions,start_year,duration_days
13578,OBČINA RAVNE NA KOROŠKEM,5883628000,KOROŠKA OSREDNJA KNJIŽNICA DR. FRANCA SUŠNIKA RAVNE NA KOROŠKEM,5052866000,poslovnega subjekta,2018-12-03,,310,2018,
15238,OBČINA ŠMARTNO OB PAKI,5884276000,Kmetijsko gospodarstvo Kumar Peter,,kmetijskega gospodarstva,2018-12-03,,0,2018,
13583,OBČINA RAVNE NA KOROŠKEM,5883628000,"Računalniško programiranje, Primož Erjavec s.p.",6339379000,poslovnega subjekta,2018-12-03,,0,2018,
14451,OBČINA CERKLJE NA GORENJSKEM,5874670000,Kmetijsko gospodarstvo polona kuhar,,kmetijskega gospodarstva,2018-12-03,,0,2018,
11320,OBČINA HAJDINA,1357441000,"KRAJNC - zavarovalno zastopništvo, Uroš Krajnc s.p.",7185219000,poslovnega subjekta,2018-12-04,,0,2018,
12127,OBČINA VUZENICA,5881765000,"Nepremičnine NEC, Nejc Črešnik, s.p.",7269358000,poslovnega subjekta,2018-12-04,,46,2018,
12125,OBČINA VUZENICA,5881765000,"Bar Mitnica, Anita Jelen s.p.",8017662000,poslovnega subjekta,2018-12-04,,0,2018,
12126,OBČINA VUZENICA,5881765000,ANICA ČREŠNIK - NOTARKA,2378469000,poslovnega subjekta,2018-12-04,,87,2018,
12124,OBČINA VUZENICA,5881765000,"TRGOVINA PRI ZDENKI IN BAR DARČ, trgovina in gostinstvo, PETER FERK, S.P.",3652335000,poslovnega subjekta,2018-12-04,,52,2018,
11324,OBČINA HAJDINA,1357441000,"TRGONET proizvodnja, trgovina, storitve d.o.o.",5634806000,poslovnega subjekta,2018-12-04,,0,2018,
11323,OBČINA HAJDINA,1357441000,"LEBER MARJAN S.P. - POSREDNIŠTVO , PODJETNIŠKO SVETOVANJE",5575585000,poslovnega subjekta,2018-12-04,,0,2018,
11322,OBČINA HAJDINA,1357441000,INNOVATION SERVICE NETWORK podjetniško in poslovno svetovanje d.o.o.,1797522000,poslovnega subjekta,2018-12-04,,1,2018,
11318,OBČINA HAJDINA,1357441000,Kmetijsko gospodarstvo hilda bedrač,,kmetijskega gospodarstva,2018-12-04,,0,2018,
14622,OBČINA ZAGORJE OB SAVI,5883890000,"ELEKTRO POTOČNIK, JERNEJ POTOČNIK S.P.",8107319000,poslovnega subjekta,2018-12-04,,8,2018,
11463,OBČINA POLZELA,1357603000,"BILAB, storitve informatike in poslovna inteligenca d.o.o.",2352761000,poslovnega subjekta,2018-12-04,2025-12-31,0,2018,2584.0
11252,MESTNA OBČINA CELJE,5880360000,"Odvetniška družba Ivančić & Trbovc d.o.o., o.p.",6689442000,poslovnega subjekta,2018-12-04,,0,2018,
14630,OBČINA ZAGORJE OB SAVI,5883890000,"Marketing, gostinstvo, projektiranje, projekti in proizvodnja MGP3, Boštjan Ocepek s.p.",8719551000,poslovnega subjekta,2018-12-04,,0,2018,
14625,OBČINA ZAGORJE OB SAVI,5883890000,"PRIMOŽ JELŠEVAR S.P., POSLOVNO SVETOVANJE, CHAOSSTAR AUDIO",3895700000,poslovnega subjekta,2018-12-04,,0,2018,
13603,OBČINA KOČEVJE,5874238000,IBS SKUPINA izobraževanje in storitve d.o.o.,3431029000,poslovnega subjekta,2018-12-04,,0,2018,
14936,OBČINA GORIŠNICA,5883962000,Kmetijsko gospodarstvo MIRAN ČERNESL,,kmetijskega gospodarstva,2018-12-04,,0,2018,
14626,OBČINA ZAGORJE OB SAVI,5883890000,"JE & GR, Proizvodnja, trgovina in storitve, d.o.o.",5775094000,poslovnega subjekta,2018-12-04,,0,2018,
16018,OBČINA STARŠE,5883199000,Kmetijsko gospodarstvo KIRBIŠ ANA,,kmetijskega gospodarstva,2018-12-04,,0,2018,
11466,OBČINA POLZELA,1357603000,Kmetijsko gospodarstvo silva meklav,,kmetijskega gospodarstva,2018-12-04,2025-12-31,0,2018,2584.0
11464,OBČINA POLZELA,1357603000,"CRI CELJE rehabilitacija, proizvodnja, storitve d.o.o.",5057108000,poslovnega subjekta,2018-12-04,,0,2018,
13500,OBČINA POSTOJNA,5883512000,"Furman, zavod za razvoj trajnostnega turizma - v likvidaciji",7249152000,poslovnega subjekta,2018-12-04,,0,2018,
11365,OBČINA HAJDINA,1357441000,Kmetijsko gospodarstvo iVO RAJH,,kmetijskega gospodarstva,2018-12-04,,0,2018,
12119,OBČINA VUZENICA,5881765000,RAČUNOVODSKI SERVIS VERA GOBEC S.P.,1099825000,poslovnega subjekta,2018-12-04,,0,2018,
13418,OBČINA POSTOJNA,5883512000,"CENTAVRIA, priprava za tisk in objavo, Goran Blaško s.p.",1239643000,poslovnega subjekta,2018-12-04,,0,2018,
13419,OBČINA POSTOJNA,5883512000,FIDELITAS zobna ambulanta in storitve d.o.o.,1824341000,poslovnega subjekta,2018-12-04,,7,2018,
12118,OBČINA VUZENICA,5881765000,Kmetijsko gospodarstvo HINKO PUŠNIK,,kmetijskega gospodarstva,2018-12-04,,0,2018,
14617,OBČINA ZAGORJE OB SAVI,5883890000,Kmetijsko gospodarstvo ROMAN SAVŠEK,,kmetijskega gospodarstva,2018-12-04,,0,2018,
14618,OBČINA ZAGORJE OB SAVI,5883890000,"SA-RO, ROMAN SAVŠEK, S.P., Trgovina s kmetijsko mehanizacijo in gradbenim materialom",8456739000,poslovnega subjekta,2018-12-04,,0,2018,
14632,OBČINA ZAGORJE OB SAVI,5883890000,"AVTOSERVIS RAZBORŠEK, d.o.o.",5452139000,poslovnega subjekta,2018-12-04,,0,2018,
13513,OBČINA POSTOJNA,5883512000,"DO-RE-MI ŽIVLJENJA, izobraževanje, kultura in poslovne storitve, Jerneja Sojer Smerdu, s.p.",6378943000,poslovnega subjekta,2018-12-04,,1,2018,
12123,OBČINA VUZENICA,5881765000,Kmetijsko gospodarstvo JANKO GRACE,,kmetijskega gospodarstva,2018-12-04,,0,2018,
14628,OBČINA ZAGORJE OB SAVI,5883890000,"BOŠTJAN JELŠEVAR, S.P., KOVINSKA GALANTERIJA",8766398000,poslovnega subjekta,2018-12-04,,0,2018,
14620,OBČINA ZAGORJE OB SAVI,5883890000,"Medikom, medijsko komunikacijske storitve, Mitja Adamlje, s.p.",6110959000,poslovnega subjekta,2018-12-04,,0,2018,
12121,OBČINA VUZENICA,5881765000,"UNISTEK podjetje za proizvodnjo, storitve, zastopništvo in trgovino d.o.o.",5733235000,poslovnega subjekta,2018-12-04,,0,2018,
12122,OBČINA VUZENICA,5881765000,OGLAŠEVALSKA AGENCIJA PROMETEJ MATJAŽ STERŽE S.P.,1312405000,poslovnega subjekta,2018-12-04,,0,2018,
13416,OBČINA POSTOJNA,5883512000,"KOCKATEL, telekomunikacijske in druge storitve, Goranka Nagode s.p.",5759324000,poslovnega subjekta,2018-12-04,,2,2018,
11368,OBČINA HAJDINA,1357441000,"ENERGIJA RAJH, proizvodnja električne energije, d.o.o.",6177123000,poslovnega subjekta,2018-12-04,,0,2018,
11253,MESTNA OBČINA CELJE,5880360000,"APALITO, trgovina in storitve, d.o.o.",5664934000,poslovnega subjekta,2018-12-04,,1,2018,
14624,OBČINA ZAGORJE OB SAVI,5883890000,DOBRODELNO DRUŠTVO FUNDACIJA SVEČKA,1051334000,poslovnega subjekta,2018-12-04,,0,2018,
16019,OBČINA STARŠE,5883199000,Kmetijsko gospodarstvo KIRBIŠ NINO,,kmetijskega gospodarstva,2018-12-04,,0,2018,
15097,MESTNA OBČINA VELENJE,5884268000,"Vzdrževanje stanovanjskega objekta Šalek 91, Aleksandra Vasiljević s.p.",6840191000,poslovnega subjekta,2018-12-04,,0,2018,
11639,OBČINA PODLEHNIK,1358278000,Umetniško uprizarjanje Peter Feguš s.p.,6831133000,poslovnega subjekta,2018-12-04,,0,2018,
13512,OBČINA POSTOJNA,5883512000,KULTURNO IN ŠPORTNO DRUŠTVO BAKLA,1145835000,poslovnega subjekta,2018-12-04,,31,2018,
11672,OBČINA DOBRNA,1358570000,"Zdravstvene storitve in izobraževanje, Gregor Brecl Jakob, s.p.",8243964000,poslovnega subjekta,2018-12-05,,0,2018,
11671,OBČINA DOBRNA,1358570000,"AIDA proizvodnja, trgovina in intelektualne storitve d.o.o. Vransko",5549353000,poslovnega subjekta,2018-12-05,,0,2018,
11670,OBČINA DOBRNA,1358570000,BRANKO BRECL - DOPOLNILNA DEJAVNOST NA KMETIJI,2206196000,poslovnega subjekta,2018-12-05,,0,2018,
14523,OBČINA ŠENČUR,5874696000,Kmetijsko gospodarstvo FRANC KERN,,kmetijskega gospodarstva,2018-12-05,,0,2018,
12389,OBČINA SEVNICA,5883008000,"PSIHOSOCIALNO SVETOVANJE IN IZOBRAŽEVANJE, EVIJA EVELIN ZAVRL s.p.",8297991000,poslovnega subjekta,2018-12-05,,0,2018,
12265,OBČINA MIREN-KOSTANJEVICA,5881838000,GOSTILNA BRIC BATISTIČ KATJUŠA S.P.,5227471000,poslovnega subjekta,2018-12-05,,7,2018,
13750,OBČINA KIDRIČEVO,5883709000,"Računovodstvo in davčno svetovanje, Boris Kmetec s.p.",6947565000,poslovnega subjekta,2018-12-05,,0,2018,
13748,OBČINA KIDRIČEVO,5883709000,Kmetijsko gospodarstvo anton medved,,kmetijskega gospodarstva,2018-12-05,,0,2018,
13359,OBČINA RADOVLJICA,5883466000,"PSF CONSULTING, poslovno svetovanje d.o.o.",3704840000,poslovnega subjekta,2018-12-05,,3,2018,
13749,OBČINA KIDRIČEVO,5883709000,Kmetijsko gospodarstvo anton medved ml.,,kmetijskega gospodarstva,2018-12-05,,0,2018,
12760,OBČINA ANKARAN,2482851000,ZDRUŽENJE STEČAJNIH UPNIKOV - Associazione dei creditori delle societa` in fallimento,1703820000,poslovnega subjekta,2018-12-05,,0,2018,
11636,OBČINA PODLEHNIK,1358278000,"Zavod za kulturno dediščino Haloz, Podlehnik - v likvidaciji",3857506000,poslovnega subjekta,2018-12-05,,0,2018,
11674,OBČINA DOBRNA,1358570000,"ZASEBNA ZDRAVNIŠKA ORDINACIJA ANDREJ KRAVOS, DR.MED., SPECIALIST SPLOŠNE MEDICINE",2116570000,poslovnega subjekta,2018-12-05,,0,2018,
13747,OBČINA KIDRIČEVO,5883709000,"POTOČNIK BOJAN S.P. - BP BIRO PROJEKTIRANJE, NADZOR IN SVETOVANJE V ELEKTROTEHNIKI",5388617000,poslovnega subjekta,2018-12-05,,0,2018,
11675,OBČINA DOBRNA,1358570000,"KLAROS zdravstvo, izobraževanje, svetovanje, d.o.o.",2138425000,poslovnega subjekta,2018-12-05,,0,2018,
11638,OBČINA PODLEHNIK,1358278000,TOPLAK FRANC S.P. - SPC - SERVISNO PRODAJNI CENTER IN ODDAJANJE NEPREMIČNIN,5489625000,poslovnega subjekta,2018-12-05,,0,2018,
11637,OBČINA PODLEHNIK,1358278000,"SPC TOPLAK, servis, trgovina in druge storitve d.o.o.",3973964000,poslovnega subjekta,2018-12-05,,1,2018,
13745,OBČINA KIDRIČEVO,5883709000,Kmetijsko gospodarstvo matej medved,,kmetijskega gospodarstva,2018-12-05,,0,2018,
15210,OBČINA SEMIČ,5880262000,Kmetijsko gospodarstvo MARTIN KAMBIČ,,kmetijskega gospodarstva,2018-12-05,,0,2018,
14507,OBČINA ŠENČUR,5874696000,"JMS Adriatic, trgovina d.o.o.",6917178000,poslovnega subjekta,2018-12-05,,0,2018,
15214,OBČINA SEMIČ,5880262000,Kmetijsko gospodarstvo ANTON PLUT,,kmetijskega gospodarstva,2018-12-05,,0,2018,
15208,OBČINA SEMIČ,5880262000,Kmetijsko gospodarstvo mIRKO GOLOBČI,,kmetijskega gospodarstva,2018-12-05,,0,2018,
11673,OBČINA DOBRNA,1358570000,Kmetijsko gospodarstvo ramšak branko,,kmetijskega gospodarstva,2018-12-05,,0,2018,
15209,OBČINA SEMIČ,5880262000,MIRKO GOLOBIČ - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI,2078325000,poslovnega subjekta,2018-12-05,,0,2018,
12385,OBČINA SEVNICA,5883008000,Kmetijsko gospodarstvo ivan jazbec,,kmetijskega gospodarstva,2018-12-05,,0,2018,
14524,OBČINA ŠENČUR,5874696000,"MEDENI VRT, GOSTINSTVO, DAVID ŠTRAJHAR S.P.",3878619000,poslovnega subjekta,2018-12-05,,0,2018,
14525,OBČINA ŠENČUR,5874696000,Kmetijsko gospodarstvo PODJED FRANCI,,kmetijskega gospodarstva,2018-12-05,,0,2018,
13362,OBČINA RADOVLJICA,5883466000,Kmetijsko gospodarstvo branko fajfar,,kmetijskega gospodarstva,2018-12-05,,0,2018,
12266,OBČINA MIREN-KOSTANJEVICA,5881838000,HYDROTECH Projektiranje in inženiring d.o.o.,5689783000,poslovnega subjekta,2018-12-05,,1,2018,
14508,OBČINA ŠENČUR,5874696000,"R-POL ORODJARSTVO, ROBERT POLAJNAR S.P.",6770541000,poslovnega subjekta,2018-12-05,,0,2018,
10825,OBČINA DOBROVNIK,1332198000,"Oblikovanje, animacija in umetnost, Doris Solarič s.p.",8333793000,poslovnega subjekta,2018-12-06,,0,2018,
12351,OBČINA DIVAČA,5882974000,TURISTIČNO KULTURNO IN ŠPORTNO DRUŠTVO URBANŠČICA,1802224000,poslovnega subjekta,2018-12-06,,53,2018,
13802,OBČINA JURŠINCI,5883750000,HORVAT KLAVDIJA S.P.- GRADBENIŠTVO IN ZAKLJUČNA DELA,1604180000,poslovnega subjekta,2018-12-06,,0,2018,
12350,OBČINA DIVAČA,5882974000,"RAČUNOVODSKO IN DAVČNO SVETOVANJE, ALENKA ŠTRUCL DOVGAN S.P.",3863751000,poslovnega subjekta,2018-12-06,,0,2018,
12349,OBČINA DIVAČA,5882974000,REHABO ŠPORTNO SPROSTITVENI CENTER d.o.o.,3638928000,poslovnega subjekta,2018-12-06,,0,2018,
12357,OBČINA DIVAČA,5882974000,Kmetijsko gospodarstvo urša skerbiš štok,,kmetijskega gospodarstva,2018-12-06,,0,2018,
12264,OBČINA MIREN-KOSTANJEVICA,5881838000,HUMAR PLAST Predelava plastičnih mas d.o.o.,5821541000,poslovnega subjekta,2018-12-06,,0,2018,
12358,OBČINA DIVAČA,5882974000,Kmetijsko gospodarstvo borut štok,,kmetijskega gospodarstva,2018-12-06,,0,2018,
13687,OBČINA MAJŠPERK,5883644000,"Hišni servis, Jožef Šerbak s.p.",6145442000,poslovnega subjekta,2018-12-06,,0,2018,
11280,OBČINA ŠTORE,5880378000,"L M Z, trgovina, transport in svetovanje d.o.o.",5480647000,poslovnega subjekta,2018-12-06,,0,2018,
13801,OBČINA JURŠINCI,5883750000,Ivan Toplak - nosilec dopolnilne dejavnosti na kmetiji,2533472000,poslovnega subjekta,2018-12-06,,0,2018,
13804,OBČINA JURŠINCI,5883750000,Marko Toplak - nosilec dopolnilne dejavnosti na kmetiji,2451280000,poslovnega subjekta,2018-12-06,,0,2018,
12355,OBČINA DIVAČA,5882974000,"S.G.V.M. DALTON LES, odkup in prodaja lesa, d.o.o.",3885798000,poslovnega subjekta,2018-12-06,,0,2018,
12354,OBČINA DIVAČA,5882974000,Kmetijsko gospodarstvo martin prelc,,kmetijskega gospodarstva,2018-12-06,,0,2018,
11109,OBČINA ŽIROVNICA,1332201000,DRUŠTVO UPOKOJENCEV ŽIROVNICA,5098297000,poslovnega subjekta,2018-12-06,,8,2018,
12352,OBČINA DIVAČA,5882974000,Kmetijsko gospodarstvo marčelino prelc,,kmetijskega gospodarstva,2018-12-06,,0,2018,
13799,OBČINA JURŠINCI,5883750000,Kmetijsko gospodarstvo donald rus,,kmetijskega gospodarstva,2018-12-06,,0,2018,
12004,OBČINA MOKRONOG - TREBELNO,2241170000,"Odvetniška pisarna Kostrevc, d.o.o.",6790542000,poslovnega subjekta,2018-12-06,,0,2018,
12003,OBČINA MOKRONOG - TREBELNO,2241170000,"ALFAMET, poslovne storitve, d.o.o.",2303825000,poslovnega subjekta,2018-12-06,,0,2018,
11279,OBČINA ŠTORE,5880378000,"SINDIKAT DELAVCEV PROMETA IN ZVEZ SLOVENIJE, SINDIKAT GVO",1437470000,poslovnega subjekta,2018-12-06,,0,2018,
13790,OBČINA JURŠINCI,5883750000,Turistično društvo Gomila v Slovenskih goricah,5096731000,poslovnega subjekta,2018-12-06,,10,2018,
13788,OBČINA JURŠINCI,5883750000,Kmetijsko gospodarstvo janez šuen,,kmetijskega gospodarstva,2018-12-06,,0,2018,
12356,OBČINA DIVAČA,5882974000,Kmetijsko gospodarstvo marčelino prelc,,kmetijskega gospodarstva,2018-12-06,,0,2018,
11106,OBČINA ŽIROVNICA,1332201000,"KAJA POGAČAR, Gostinske storitve, s.p.",6779107000,poslovnega subjekta,2018-12-06,,0,2018,
13791,OBČINA JURŠINCI,5883750000,"Sodne cenitve nepremičnin, Dragica Toš Majcen s.p.",6838812000,poslovnega subjekta,2018-12-06,,0,2018,
14059,OBČINA RADEČE,5874491000,"POSLOVNO IN ARHITEKTURNO SVETOVANJE ČULK, JURE ČULK S.P.",7066414000,poslovnega subjekta,2018-12-06,,0,2018,
12020,OBČINA MOKRONOG - TREBELNO,2241170000,"KMETIJSKA ZADRUGA KRKA kmetijstvo, trgovina, proizvodnja, storitve z.o.o.",5151350000,poslovnega subjekta,2018-12-06,,0,2018,
12019,OBČINA MOKRONOG - TREBELNO,2241170000,"BVR HOLDING posredništvo, trgovina in storitve d.o.o.",6780326000,poslovnega subjekta,2018-12-06,,0,2018,
12015,OBČINA MOKRONOG - TREBELNO,2241170000,ESM-ELEKTRO STORITVE MAVER Anton Maver s.p.,8038732000,poslovnega subjekta,2018-12-06,,0,2018,
12005,OBČINA MOKRONOG - TREBELNO,2241170000,Inženirske in tehnične storitve Jernej Kostrevc s.p.,8094934000,poslovnega subjekta,2018-12-06,,0,2018,
12014,OBČINA MOKRONOG - TREBELNO,2241170000,"RAČUNOVODSKO DAVČNI RAJ, podjetje za računovodske, finančne in davčne storitve, d.o.o.",3523624000,poslovnega subjekta,2018-12-06,,0,2018,
11551,OBČINA SELNICA OB DRAVI,1357930000,ENERGETSKO PODNEBNA AGENCIJA ZA PODRAVJE,2213222000,poslovnega subjekta,2018-12-06,,0,2018,
12678,OBČINA PUCONCI,5883237000,ANDREJ HORVAT S.P. - TRANS BETON,1425374000,poslovnega subjekta,2018-12-06,,1,2018,
15764,OBČINA AJDOVŠČINA,5879914000,"SOTUM, Izobraževalne in svetovalne storitve d.o.o.",5529964000,poslovnega subjekta,2018-12-07,,0,2018,
15758,OBČINA AJDOVŠČINA,5879914000,MONTER ENERGETSKIH NAPRAV JURKO PERGAR S.P.,5382506000,poslovnega subjekta,2018-12-07,,0,2018,
12250,OBČINA SVETI JURIJ V SLOVENSKIH GORICAH,2242877000,Kmetijsko gospodarstvo roman kranar,,kmetijskega gospodarstva,2018-12-07,,0,2018,
12534,MESTNA OBČINA MURSKA SOBOTA,5883172000,PRIBINOVINA proizvodno in storitveno podjetje d.o.o.,2236486000,poslovnega subjekta,2018-12-07,,0,2018,
12251,OBČINA SVETI JURIJ V SLOVENSKIH GORICAH,2242877000,MALE GRADNJE JASMINA DUCMAN s.p.,3493199000,poslovnega subjekta,2018-12-07,,6,2018,
12249,OBČINA SVETI JURIJ V SLOVENSKIH GORICAH,2242877000,"ITI ELEKT, posredništvo, elektro in druge storitve, d.o.o.",3849147000,poslovnega subjekta,2018-12-07,,4,2018,
12451,OBČINA ŽELEZNIKI,5883148000,PROSTOVOLJNO GASILSKO DRUŠTVO DRAŽGOŠE,1676130000,poslovnega subjekta,2018-12-07,,6,2018,
12245,OBČINA SVETI JURIJ V SLOVENSKIH GORICAH,2242877000,Kulturno društvo Ivan Cankar Jurovski Dol,5059135000,poslovnega subjekta,2018-12-07,,19,2018,
12244,OBČINA SVETI JURIJ V SLOVENSKIH GORICAH,2242877000,Športno društvo Sv. Jurij v Slov. goricah,5138639000,poslovnega subjekta,2018-12-07,,18,2018,
12450,OBČINA ŽELEZNIKI,5883148000,"TINA BONČA KNIFIC - SAMOZAPOSLENA V KULTURI, KOSTUMOGRAFINJA IN SCENOGRAFINJA",2554119000,poslovnega subjekta,2018-12-07,,0,2018,
12537,MESTNA OBČINA MURSKA SOBOTA,5883172000,"Zavod Mensana, zavod za usposabljanje in zaposlovanje invalidov, Murska Sobota",8151121000,poslovnega subjekta,2018-12-07,,3,2018,
12579,MESTNA OBČINA MURSKA SOBOTA,5883172000,Kmetijsko gospodarstvo miran forjanič,,kmetijskega gospodarstva,2018-12-07,,0,2018,
12990,OBČINA ZREČE,5883342000,ŠPELA SOVIČ - ZASEBNA ZOBOZDRAVNICA,2483556000,poslovnega subjekta,2018-12-07,,0,2018,
12248,OBČINA SVETI JURIJ V SLOVENSKIH GORICAH,2242877000,ELEKTROSTORITVE - ELEKTRO E.T. ROBERT ZORJAN S.P.,1959417000,poslovnega subjekta,2018-12-07,,8,2018,
12580,MESTNA OBČINA MURSKA SOBOTA,5883172000,FORJANIČ MIRAN - ZOBOTEHNIČNI LABORATORIJ,1400738000,poslovnega subjekta,2018-12-07,,0,2018,
10651,OBČINA CERKVENJAK,1332066000,"EHO-KAT, podjetje za proizvodnjo, trgovino in zunanjo trgovino, d.o.o.",5904706000,poslovnega subjekta,2018-12-07,,0,2018,
12583,MESTNA OBČINA MURSKA SOBOTA,5883172000,"PANVITA EKOTEH, proizvodnja energije in storitve d.o.o.",1993364000,poslovnega subjekta,2018-12-07,,0,2018,
13161,OBČINA BOROVNICA,5883393000,"Akademija za šport, izobraževanje in kulturo NATURA - DO, Borovnica",6708510000,poslovnega subjekta,2018-12-07,2025-04-16,12,2018,2322.0
12581,MESTNA OBČINA MURSKA SOBOTA,5883172000,"DOMANIA, Zavod za dnevno varstvo starejših in pomoč na domu, Puconci- V STEČAJU",1617290000,poslovnega subjekta,2018-12-07,,0,2018,
11194,OBČINA DRAVOGRAD,5880351000,KROVSTVO-KLEPARSTVO IN STORITVE TO&SA TOMO PŠENIČNIK s.p.,3690369000,poslovnega subjekta,2018-12-07,,5,2018,
11806,OBČINA BOVEC,5881498000,KAMP SOČA BOŠTJAN KOMAC S.P.,5352254000,poslovnega subjekta,2018-12-07,,1,2018,
11807,OBČINA BOVEC,5881498000,Kmetijsko gospodarstvo david ostan,,kmetijskega gospodarstva,2018-12-07,,0,2018,
12532,MESTNA OBČINA MURSKA SOBOTA,5883172000,VRELEC - zavod za svetovanje in založništvo Murska Sobota - v likvidaciji,1991124000,poslovnega subjekta,2018-12-07,,0,2018,
11195,OBČINA DRAVOGRAD,5880351000,"POHIŠTVO DARO, proizvodnja in montaža d.o.o.",5510724000,poslovnega subjekta,2018-12-07,,2,2018,
12529,MESTNA OBČINA MURSKA SOBOTA,5883172000,ZORAN KOS - ZASEBNI ŠPORTNI DELAVEC,2111918000,poslovnega subjekta,2018-12-07,,20,2018,
12536,MESTNA OBČINA MURSKA SOBOTA,5883172000,DRUŠTVO PRIJATELJEV MLADINE MURSKA SOBOTA,5993164000,poslovnega subjekta,2018-12-07,,34,2018,
12494,MESTNA OBČINA MURSKA SOBOTA,5883172000,IZDELOVANJE BETONSKIH ELEMENTOV - MEŠIČ SLAVKO S.P.,5324377000,poslovnega subjekta,2018-12-07,,0,2018,
12493,MESTNA OBČINA MURSKA SOBOTA,5883172000,"CENTER MEŠIČ, gostinstvo in trgovina, Andrej Mešič s.p.",3669157000,poslovnega subjekta,2018-12-07,,0,2018,
11193,OBČINA DRAVOGRAD,5880351000,"EKOVET podjetje za storitve, trgovino in veterinarstvo d.o.o.",5898307000,poslovnega subjekta,2018-12-07,,0,2018,
12586,MESTNA OBČINA MURSKA SOBOTA,5883172000,"Inovativne poslovne storitve, Bojan Petrijan s.p.",6954855000,poslovnega subjekta,2018-12-07,,0,2018,
12530,MESTNA OBČINA MURSKA SOBOTA,5883172000,"Mozaik - društvo za socialno vključenost, socialno podjetje",1393952000,poslovnega subjekta,2018-12-07,,222,2018,
13629,OBČINA LITIJA,5874246000,DRUŠTVO ZA RAZVOJ SLIVNE,4003276000,poslovnega subjekta,2018-12-10,,0,2018,
13627,OBČINA LITIJA,5874246000,ZADRUGA.TRAPARIJ oblikovanje vizualnih komunikacij z.o.o.,6632815000,poslovnega subjekta,2018-12-10,,1,2018,
13817,OBČINA VITANJE,5883768000,ELEKTRO INSTALACIJE - FRIZERSTVO POGOREVC MILAN S.P.,5626136000,poslovnega subjekta,2018-12-10,,2,2018,
12497,OBČINA BLED,5883539000,"MLAKAR SP, PREVOZI IN MONTAŽA STAVBNEGA POHIŠTVA, DARKO MLAKAR S.P.",6090699000,poslovnega subjekta,2018-12-10,,0,2018,
12496,OBČINA BLED,5883539000,"ODLETI, turistična agencija, d.o.o.",6119883000,poslovnega subjekta,2018-12-10,,0,2018,
12418,OBČINA HRPELJE - KOZINA,5883032000,"VISIO, Kozmetične storitve, ŽIVA BURJA s.p.",1846205000,poslovnega subjekta,2018-12-10,,0,2018,
13630,OBČINA LITIJA,5874246000,"Pustolovski park Geoss, organiziranje športnih dogodkov d.o.o.",6133584000,poslovnega subjekta,2018-12-10,,0,2018,
11803,OBČINA BOVEC,5881498000,DRUŠTVO ALPSKIH ŠPORTOV BOVEC,4110846000,poslovnega subjekta,2018-12-10,,0,2018,
13617,OBČINA LITIJA,5874246000,KGL Kovinska galanterija d.o.o.,1193074000,poslovnega subjekta,2018-12-10,,3,2018,
13625,OBČINA LITIJA,5874246000,"OTA-S, podjetje za računovodstvo in poslovno svetovanje, d.o.o.",5860091000,poslovnega subjekta,2018-12-10,,0,2018,
13619,OBČINA LITIJA,5874246000,"Miha Jančar s.p., usposabljanje in svetovanje",7204078000,poslovnega subjekta,2018-12-10,,0,2018,
12419,OBČINA HRPELJE - KOZINA,5883032000,"ARCHUS.SI, trgovina in storitve d.o.o.",3528375000,poslovnega subjekta,2018-12-10,,0,2018,
13628,OBČINA LITIJA,5874246000,"LINIJA SPORT, MILOŠ KIMOVEC S.P.",1988654000,poslovnega subjekta,2018-12-10,,0,2018,
12416,OBČINA HRPELJE - KOZINA,5883032000,POSREDOVANJE PRI PRODAJI IGOR ŠIŠKOVIČ S.P.,3443426000,poslovnega subjekta,2018-12-10,,0,2018,
14815,OBČINA MISLINJA,5883954000,ČISTILNI SERVIS ROBNIK GORAZD ROBNIK S.P.,7294638000,poslovnega subjekta,2018-12-10,,4,2018,
12420,OBČINA HRPELJE - KOZINA,5883032000,"SERIN, trgovina in finančni inženiring, d.o.o. Koper",5440114000,poslovnega subjekta,2018-12-10,,0,2018,
14920,OBČINA MISLINJA,5883954000,"ŠPORTNE DEJAVNOSTI, JERNEJA SMONKAR S.P.",8309884000,poslovnega subjekta,2018-12-10,,0,2018,
14922,OBČINA MISLINJA,5883954000,"ZSI, ZDRAVSTVENE STORITVE IN IZOBRAŽEVANJE, FRANC ŠILAK S.P.",8061998000,poslovnega subjekta,2018-12-10,,0,2018,
13623,OBČINA LITIJA,5874246000,"DERATIZACIJA MARKO ZAJC S.P. Deratizacija, dezinsekcija, dezinfekcija",2012740000,poslovnega subjekta,2018-12-10,,0,2018,
14924,OBČINA MISLINJA,5883954000,"VARKO, REPARATURNO VARILSTVO, RAJKO BRODEJ S.P.",3125963000,poslovnega subjekta,2018-12-10,,0,2018,
12421,OBČINA HRPELJE - KOZINA,5883032000,"Zavod UTRIP, zavod za ohranjanje izdelkov v uporabi, Nasirec so.p. - v likvidaciji",6545637000,poslovnega subjekta,2018-12-10,,0,2018,
